id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV
1895,William Avery,William,Avery,False,199,6,76,157,40,0.254777070063,415,137,0.330120481927,91,65,0.714285714285,142,1,1204,17,125,2.0,1.0,1.0,2.0,1.0,0.5,6.0,3.0,0.5,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,7.0,1.0,0.0,0.0,379,93,34,106
76078,Dennis Awtrey,Dennis,Awtrey,False,1467,182,1514,0,0,,3009,1382,0.459288800265,1154,752,0.65164644714,733,228,14159,703,1702,88.0,15.0,102.0,,,,177.0,91.0,0.514124293785,94.0,55.0,0.585106382978,61.0,,1033.0,45.0,144.0,237.0,251.0,17.0,10.0,3516,3342,186,245
1630555,Joel Ayayi,Joel,Ayayi,False,4,0,2,1,0,0.0,6,1,0.167,0,0,0.0,7,0,20,1,0,,,,,,,,,,,,,,,,,,,,,,2,3,0,0
202970,Gustavo Ayon,Gustavo,Ayon,False,173,73,401,1,0,0.0,530,284,0.535849056603,133,67,0.503759398496,135,41,2252,188,272,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,635,589,100,122
201965,Jeff Ayres,Jeff,Ayres,False,99,66,436,5,2,0.4,519,287,0.552986512524,147,114,0.775510204081,237,15,2322,196,360,8.0,5.0,32.0,1.0,0.0,0.0,46.0,18.0,0.391304347826,13.0,9.0,0.692307692307,38.0,0.0,175.0,12.0,23.0,45.0,44.0,2.0,5.0,690,632,37,132
101235,Kelenna Azubuike,Kelenna,Azubuike,False,230,103,572,514,210,0.408560311284,1748,802,0.458810068649,473,364,0.769556025369,208,84,5024,257,408,0.0,0.0,3.0,2.0,1.0,0.5,6.0,2.0,0.333333333333,2.0,2.0,1.0,7.0,0.0,19.0,2.0,1.0,7.0,5.0,2.0,1.0,2178,829,130,203
1628962,Udoka Azubuike,Udoka,Azubuike,False,14,36,171,0,0,0.0,153,116,0.75816993464,54,24,0.444444444444,84,10,723,64,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,256,235,9,37
203569,Chris Babb,Chris,Babb,False,3,0,13,27,6,0.222222222222,30,8,0.266666666666,0,0,0.0,14,0,132,4,13,,,,,,,,,,,,,,,,,,,,,,22,17,6,3
202337,Luke Babbitt,Luke,Babbitt,False,224,58,735,979,394,0.402451481103,1593,650,0.408035153797,166,124,0.746987951807,381,107,5332,111,520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1818,846,89,165
76079,Milos Babic,Milos,Babic,False,10,1,12,0,0,0.0,32,12,0.375,20,13,0.65,21,0,87,8,7,,,,,,,,,,,,,,,,,,,,,,37,20,2,10
76080,Johnny Bach,Johnny,Bach,False,25,,,,,,119,34,0.285714285714,75,51,0.68,34,,,,24,,,,,,,,,,,,,,,,,,,,,,119,,,
1628407,Dwayne Bacon,Dwayne,Bacon,False,230,14,479,404,127,0.314356435643,1419,571,0.402396053558,300,234,0.78,207,80,4011,58,273,,,,,,,,,,,,,,,,,,,,,,1503,537,96,124
1630641,Ibou Badji,Ibou,Badji,False,13,20,31,0,0,0.0,22,14,0.636363636363,12,6,0.5,22,1,225,20,46,,,,,,,,,,,,,,,,,,,,,,34,51,3,15
76081,Jim Baechtold,Jim,Baechtold,False,685,,,,,,2876,1117,0.388386648122,1135,889,0.783259911894,321,,8256,,795,36.0,,,,,,104.0,45.0,0.432692307692,39.0,31.0,0.794871794871,9.0,,307.0,,41.0,121.0,32.0,,,3123,1009,,
2053,Dalibor Bagaric,Dalibor,Bagaric,False,37,43,154,2,0,0.0,269,97,0.360594795539,102,57,0.558823529411,95,0,970,84,163,,,,,,,,,,,,,,,,,,,,,,251,238,29,72
76082,John Bagley,John,Bagley,False,3980,54,1316,473,114,0.241014799154,5398,2359,0.437013708781,1245,970,0.779116465863,665,401,17120,413,1090,142.0,2.0,35.0,8.0,1.0,0.125,166.0,72.0,0.433734939759,51.0,36.0,0.705882352941,19.0,14.0,546.0,12.0,33.0,181.0,47.0,23.0,61.0,5802,1729,755,1512
1630542,Marcus Bagley,Marcus,Bagley,False,10,12,47,32,5,0.15625,69,27,0.391304347826,10,8,0.8,10,4,253,23,16,,,,,,,,,,,,,,,,,,,,,,67,70,9,7
1641735,Amari Bailey,Amari,Bailey,False,7,0,3,8,1,0.125,24,8,0.333333333333,7,6,0.857142857142,10,0,64,6,2,,,,,,,,,,,,,,,,,,,,,,23,9,3,4
76084,Carl Bailey,Carl,Bailey,False,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,1,0,7,0,2,,,,,,,,,,,,,,,,,,,,,,2,0,0,2
76083,Gus Bailey,Gus,Bailey,False,168,43,149,1,1,,384,156,0.40625,149,76,0.510067114093,147,,1346,95,150,16.0,2.0,13.0,,,,36.0,18.0,0.5,10.0,9.0,0.9,8.0,,116.0,6.0,12.0,45.0,19.0,6.0,,389,244,56,45
76085,James Bailey,James,Bailey,False,488,521,1978,13,1,0.076923076923,4228,2045,0.483680227057,1644,1155,0.702554744525,595,179,11625,1010,1978,6.0,10.0,21.0,0.0,0.0,0.0,47.0,22.0,0.468085106382,22.0,15.0,0.681818181818,14.0,0.0,164.0,10.0,27.0,59.0,31.0,11.0,12.0,5246,2988,305,1057
1847,Thurl Bailey,Thurl,Bailey,False,1298,1086,3414,35,4,0.114285714285,10056,4753,0.472653142402,2863,2324,0.81173594132,928,229,24873,1304,1843,98.0,82.0,266.0,4.0,0.0,0.0,811.0,364.0,0.448828606658,241.0,201.0,0.834024896265,69.0,31.0,2117.0,116.0,196.0,929.0,382.0,30.0,109.0,11834,4718,435,1444
1753,Toby Bailey,Toby,Bailey,False,43,6,76,15,3,0.2,226,92,0.407079646017,78,54,0.692307692307,73,12,698,50,79,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.25,4.0,2.0,0.5,5.0,0.0,15.0,1.0,1.0,4.0,2.0,0.0,0.0,241,126,22,35
203946,Cameron Bairstow,Cameron,Bairstow,False,7,4,26,5,1,0.2,54,16,0.296296296296,13,11,0.846153846153,36,3,166,10,27,,,,,,,,,,,,,,,,,,,,,,44,36,4,7
1858,Mark Baker,Mark,Baker,False,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
2486,Maurice Baker,Maurice,Baker,False,1,0,1,0,0,0.0,1,0,0.0,0,0,0.0,5,0,19,1,3,,,,,,,,,,,,,,,,,,,,,,0,2,1,1
76089,Norm Baker,Norm,Baker,False,0,,,,,,1,0,0.0,0,0,0.0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
1627758,Ron Baker,Ron,Baker,False,169,15,121,132,35,0.265151515151,296,106,0.358108108108,75,53,0.706666666666,96,14,1393,18,125,,,,,,,,,,,,,,,,,,,,,,300,139,66,79
452,Vin Baker,Vin,Baker,False,1509,798,3604,181,39,0.215469613259,9675,4692,0.48496124031,3787,2416,0.637972009506,791,604,25723,2263,2560,33.0,25.0,95.0,2.0,1.0,0.5,281.0,138.0,0.491103202846,73.0,39.0,0.534246575342,24.0,18.0,748.0,74.0,88.0,316.0,169.0,29.0,44.0,11839,5867,582,1756
1627735,Wade Baldwin IV,Wade,Baldwin IV,False,78,10,55,36,9,0.25,169,60,0.355029585798,58,45,0.775862068965,56,1,579,14,63,5.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,0.2,4.0,3.0,0.75,7.0,0.0,31.0,1.0,4.0,6.0,7.0,1.0,3.0,174,69,21,57
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,False,43,21,166,207,78,0.376811594202,303,124,0.409240924092,40,27,0.675,95,7,838,23,79,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,353,189,27,36
200764,Renaldo Balkman,Renaldo,Balkman,False,132,104,491,64,11,0.171875,721,368,0.51040221914,271,147,0.542435424354,221,12,3064,278,421,1.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.333333333333,0.0,0.0,0.0,8.0,0.0,20.0,2.0,3.0,4.0,4.0,4.0,0.0,894,769,164,134
76090,Cedric Ball,Cedric,Ball,False,0,2,6,0,0,0.0,8,3,0.375,2,2,1.0,7,0,26,5,5,,,,,,,,,,,,,,,,,,,,,,8,11,0,2
76091,Greg Ballard,Greg,Ballard,False,1733,256,3424,275,93,,8942,4220,0.471930216953,1805,1420,0.786703601108,802,478,22073,1434,1806,103.0,16.0,212.0,13.0,4.0,,423.0,183.0,0.432624113475,140.0,111.0,0.792857142857,65.0,11.0,1308.0,114.0,120.0,481.0,326.0,51.0,76.0,9953,4858,877,1059
76092,Herschel Baltimore,Herschel,Baltimore,False,16,,,,,,263,53,0.201520912547,69,32,0.463768115942,58,,,,98,0.0,,,,,,10.0,2.0,0.2,1.0,0.0,0.0,3.0,,,,3.0,4.0,,,,138,,,
1628964,Mo Bamba,Mo,Bamba,False,306,461,1426,818,291,0.355745721271,2000,953,0.4765,387,264,0.682170542635,366,101,6121,556,751,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,2461,1982,132,287
76093,Gene Banks,Gene,Banks,False,1335,101,1709,46,2,0.043478260869,3961,2134,0.538752840191,1418,1035,0.729901269393,468,264,13074,1009,1289,67.0,4.0,82.0,3.0,0.0,0.0,256.0,129.0,0.50390625,57.0,34.0,0.59649122807,27.0,14.0,449.0,55.0,63.0,292.0,137.0,16.0,35.0,5305,2718,436,835
2556,Marcus Banks,Marcus,Banks,False,728,57,419,382,125,0.32722513089,1715,741,0.432069970845,591,454,0.768189509306,348,37,5565,100,674,15.0,1.0,16.0,12.0,5.0,0.416666666666,47.0,20.0,0.425531914893,12.0,9.0,0.75,13.0,0.0,174.0,2.0,25.0,54.0,18.0,6.0,9.0,2061,519,266,436
76094,Ken Bannister,Ken,Bannister,False,111,80,617,4,0,0.0,1202,586,0.487520798668,669,329,0.491778774289,253,71,3867,276,669,,,,,,,,,,,,,,,,,,,,,,1501,893,109,347
76095,Mike Bantom,Mike,Bantom,False,1623,478,2885,15,3,,7362,3446,0.46807932627,2418,1673,0.691894127377,706,485,19725,1632,2489,33.0,12.0,55.0,0.0,0.0,,145.0,70.0,0.482758620689,69.0,38.0,0.550724637681,29.0,0.0,564.0,53.0,97.0,178.0,108.0,20.0,30.0,8568,4517,630,946
1630625,Dalano Banton,Dalano,Banton,False,422,77,362,523,159,0.304015296367,1339,538,0.401792382374,313,228,0.728434504792,216,19,3141,120,224,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,3.0,0.5,4.0,0.0,7.0,2.0,0.0,7.0,2.0,1.0,1.0,1463,482,117,234
1627760,Cat Barber,Cat,Barber,False,3,0,2,0,0,0.0,4,0,0.0,4,0,0.0,3,0,13,1,1,,,,,,,,,,,,,,,,,,,,,,0,3,0,1
76096,John Barber,John,Barber,False,0,,,,,,8,2,0.25,6,3,0.5,5,,5,,4,,,,,,,,,,,,,,,,,,,,,,7,6,,
2571,Leandro Barbosa,Leandro,Barbosa,False,1775,121,1401,2556,988,0.386541471048,7409,3403,0.459306249156,1511,1241,0.821310390469,850,112,18383,319,1651,166.0,11.0,161.0,262.0,87.0,0.332061068702,819.0,358.0,0.437118437118,191.0,147.0,0.769633507853,119.0,5.0,2197.0,45.0,218.0,950.0,206.0,60.0,111.0,9035,1720,693,1061
76097,Stephen Bardo,Stephen,Bardo,False,44,4,47,10,1,0.1,85,28,0.329411764705,23,16,0.695652173913,33,0,299,13,45,,,,,,,,,,,,,,,,,,,,,,73,60,12,22
200826,J.J. Barea,J.J.,Barea,False,3270,24,1495,2330,819,0.351502145922,6685,2832,0.423635003739,1174,932,0.793867120954,831,108,16286,253,1168,178.0,1.0,81.0,102.0,32.0,0.313725490196,376.0,157.0,0.417553191489,63.0,47.0,0.746031746031,50.0,11.0,984.0,20.0,81.0,393.0,101.0,15.0,65.0,7415,1748,331,1264
200745,Andrea Bargnani,Andrea,Bargnani,False,653,470,2011,1771,627,0.35403726708,6676,2932,0.439185140802,1677,1382,0.824090638044,550,377,15806,530,1338,8.0,6.0,27.0,33.0,11.0,0.333333333333,85.0,35.0,0.411764705882,21.0,17.0,0.809523809523,11.0,8.0,284.0,4.0,31.0,98.0,31.0,9.0,9.0,7873,2541,207,851
76098,Cliff Barker,Cliff,Barker,False,294,,,,,,637,201,0.315541601255,234,155,0.662393162393,149,,494,,253,23.0,,,,,,50.0,16.0,0.32,18.0,10.0,0.555555555555,9.0,,,,20.0,42.0,15.0,,,557,181,,
76099,Tom Barker,Tom,Barker,False,75,52,364,,,,592,250,0.422297297297,201,139,0.691542288557,98,,1830,156,299,,,,,,,,,,,,,,,,,,,,,,639,520,43,34
787,Charles Barkley,Charles,Barkley,False,4215,888,8286,2020,538,0.266336633663,15605,8435,0.540531880807,8643,6349,0.734582899456,1073,1012,39330,4260,3287,482.0,108.0,1072.0,251.0,64.0,0.254980079681,1965.0,1009.0,0.513486005089,1048.0,751.0,0.716603053435,123.0,108.0,4849.0,510.0,408.0,2833.0,1582.0,193.0,353.0,23757,12546,1648,3376
2057,Erick Barkley,Erick,Barkley,False,40,1,16,15,4,0.266666666666,90,32,0.355555555555,10,9,0.9,27,4,263,5,31,,,,,,,,,,,,,,,,,,,,,,77,21,19,17
76102,Don Barksdale,Don,Barksdale,False,549,,,,,,2747,1016,0.369858026938,1307,863,0.660290742157,262,,7460,,941,17.0,,,,,,76.0,29.0,0.381578947368,32.0,26.0,0.8125,13.0,,228.0,,40.0,84.0,62.0,,,2895,2088,,
76103,Harry Barnes,Harry,Barnes,False,5,,,,,,64,18,0.28125,13,7,0.538461538461,22,,126,,25,,,,,,,,,,,,,,,,,,,,,,43,26,,
76105,Jim Barnes,Jim,Barnes,False,377,,,,,,3607,1548,0.429165511505,1317,901,0.684130599848,454,,9455,,1497,6.0,,,,,,63.0,26.0,0.412698412698,18.0,12.0,0.666666666666,11.0,,200.0,,35.0,64.0,61.0,,,3997,2939,,
76104,Marvin Barnes,Marvin,Barnes,False,252,167,651,0,0,,1444,638,0.441828254847,436,293,0.672018348623,171,,3718,295,576,,,,,,,,,,,,,,,,,,,,,,1569,946,145,222
2440,Matt Barnes,Matt,Barnes,False,1691,444,3215,2931,982,0.335039235755,6388,2788,0.436443331246,1384,1031,0.744942196531,929,359,21965,1066,2353,132.0,30.0,278.0,283.0,84.0,0.296819787985,584.0,233.0,0.398972602739,117.0,88.0,0.752136752136,95.0,48.0,2146.0,112.0,264.0,638.0,390.0,85.0,105.0,7589,4281,714,1172
76107,Dick Barnett,Dick,Barnett,False,2729,0,3,,,,13227,6034,0.456188100098,4324,3290,0.760869565217,971,,28937,1,2514,247.0,,,,,,1317.0,603.0,0.457858769931,445.0,333.0,0.748314606741,102.0,,3027.0,,282.0,1539.0,273.0,,,15358,2812,1,
76106,Jim Barnett,Jim,Barnett,False,2232,30,312,,,,7642,3326,0.435226380528,2363,1884,0.797291578501,732,,17410,191,1573,78.0,1.0,3.0,,,,303.0,127.0,0.419141914191,83.0,67.0,0.807228915662,30.0,,669.0,5.0,64.0,321.0,74.0,1.0,,8536,2259,131,
76108,John Barnhill,John,Barnhill,False,1205,,,,,,3583,1490,0.415852637454,1026,668,0.651072124756,426,,10054,,751,44.0,,,,,,113.0,46.0,0.407079646017,31.0,19.0,0.612903225806,21.0,,421.0,,42.0,111.0,41.0,,,3648,1193,,
76109,Norton Barnhill,Norton,Barnhill,False,1,0,1,,,,6,2,0.333333333333,0,0,0.0,4,,10,2,5,,,,,,,,,,,,,,,,,,,,,,4,3,0,
76110,Leo Barnhorst,Leo,Barnhorst,False,1116,,,,,,3689,1356,0.36757928978,782,520,0.664961636828,344,,7279,,1033,29.0,,,,,,,57.0,,37.0,26.0,0.702702702702,13.0,,164.0,,44.0,140.0,40.0,,,3232,1506,,
76111,John Barr,John,Barr,False,54,,,,,,438,124,0.283105022831,79,47,0.59493670886,58,,,,164,,,,,,,,,,,,,,,,,,,,,,295,,,
76112,Mike Barr,Mike,Barr,False,175,18,97,,,,279,122,0.437275985663,57,41,0.719298245614,73,,1224,33,96,,,,,,,,,,,,,,,,,,,,,,285,130,52,
76113,Thomas Barr,Thomas,Barr,False,28,,,,,,62,25,0.403225806451,13,11,0.846153846153,31,,145,,27,,,,,,,,,,,,,,,,,,,,,,61,20,,
2857,Andre Barrett,Andre,Barrett,False,135,1,50,69,17,0.246376811594,241,89,0.369294605809,33,24,0.727272727272,67,1,818,21,69,,,,,,,,,,,,,,,,,,,,,,219,71,29,47
76114,Ernie Barrett,Ernie,Barrett,False,229,,,,,,724,267,0.368784530386,143,107,0.748251748251,131,,2092,,300,8.0,,,,,,33.0,7.0,0.212121212121,5.0,5.0,1.0,9.0,,106.0,,21.0,19.0,13.0,,,641,343,,
